,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
26,Opponent14,749.1946419999998,758.4406150000001,2,0,98,90.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Huskies,758.4406150000001,762.8413959999997,2,0,20,31.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
28,Opponent14,762.8413959999997,879.0963099999999,9,0,66,31.0,-35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Huskies,879.0963099999999,908.922074,2,0,11,7.0,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,
30,Opponent14,908.922074,938.7576009999997,2,0,45,31.0,-14.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Opponent14,938.7576009999997,988.27579,0,0,42,31.0,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Opponent14,988.27579,992.203498,2,0,76,81.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Huskies,992.203498,1008.7301819999997,6,0,14,31.0,17.0,0,1,0,2,0,0,1,0,0,0,0,0,0,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
34,Opponent14,1008.7301819999997,1081.9361070000002,4,0,4,31.0,27.0,6,17,1,9,1,0,2,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Huskies,1081.9361070000002,1088.282792,2,0,11,55.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Opponent14,1088.282792,1127.4872690000002,4,0,53,31.0,-22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Huskies,1127.4872690000002,1137.5403669999996,0,0,27,7.0,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
38,Opponent14,1137.5403669999996,1149.2262280000004,0,0,28,6.0,-22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Opponent14,1149.2262280000004,1196.9881729999995,6,0,40,31.0,-9.0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Opponent14,1196.9881729999995,1206.8040110000004,0,0,40,31.0,-9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Opponent14,1206.8040110000004,1230.4268330000004,2,0,59,31.0,-28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Opponent14,1230.4268330000004,1246.9762929999995,2,0,88,31.0,-57.0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Huskies,1246.9762929999995,1338.3332060000002,0,1,13,56.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
44,Opponent14,1338.3332060000002,1359.2560039999996,4,0,34,31.0,-3.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Opponent14,1359.2560039999996,1365.969545,2,0,65,31.0,-34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Huskies,1365.969545,1386.211072,7,0,31,31.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,True,,,True,,,,,,,,,,,,,,
47,Opponent14,1386.211072,1390.0633890000001,0,0,40,47.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Opponent14,1390.0633890000001,1414.8936270000006,2,0,46,31.0,-15.0,1,4,1,2,0,0,1,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Opponent14,1414.8936270000006,1504.5424979999998,7,1,74,69.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Huskies,1504.5424979999998,1515.9706379999998,0,0,33,31.0,-2.0,1,3,2,1,0,0,1,0,2,1,0,0,0,,True,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,
51,Huskies,1515.9706379999998,1544.850945,2,0,28,31.0,3.0,3,7,1,4,0,0,1,0,3,0,0,0,0,,,,,,,True,True,,,,True,,,True,True,,True,,,,,,,,,,,,
52,Huskies,1544.850945,1558.7632780000006,1,0,38,31.0,-7.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,True,True,,,,True,,,,True,,,,,,,,,True,,,,,,,,,
53,Opponent14,1558.7632780000006,1569.2375860000002,3,0,23,8.0,-15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Opponent14,1569.2375860000002,1613.7025219999994,8,0,40,38.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Huskies,1613.7025219999994,1643.9638189999994,6,0,26,31.0,5.0,6,11,0,4,0,0,0,0,6,0,0,0,0,,,True,True,,,,True,,,,True,True,,,True,,,,,,,,,,,,,,
56,Huskies,1643.9638189999994,1678.5269319999998,8,0,76,31.0,-45.0,2,10,0,2,0,0,0,0,3,0,0,0,0,,True,,True,,,,True,,,,,True,,True,True,,True,,,,,,,,,,,,
57,Opponent14,1678.5269319999998,1720.4520380000006,2,0,54,31.0,-23.0,2,7,2,8,0,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Huskies,1720.4520380000006,1781.3740120000002,2,0,6,31.0,25.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,True,True,,,,,,,,,,True,,,,,True,,,,,,,,,,,,
59,Opponent14,1781.3740120000002,1802.9326859999999,0,0,12,31.0,19.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Huskies,1802.9326859999999,1999.083145,4,2,16,31.0,15.0,2,9,0,2,0,0,0,0,3,0,0,0,0,,True,True,True,,,,,,,,True,True,,,True,,True,,,True,,,,,,,,,
61,Huskies,1999.083145,2016.293462,5,0,29,31.0,2.0,0,5,0,2,0,0,0,0,3,0,0,0,0,,,True,True,,,,,,,,True,,,True,,,True,,,,,,,,,,,,
62,Opponent14,2016.293462,2032.7713510000005,2,0,78,31.0,-47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Opponent14,2032.7713510000005,2045.88553,2,0,42,31.0,-11.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Huskies,2045.88553,2058.290139,3,0,35,31.0,-4.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,True,True,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,
65,Huskies,2058.290139,2092.9163070000004,8,0,64,31.0,-33.0,4,9,0,2,0,0,0,0,6,0,0,0,0,,True,True,True,,,,,,,,True,,,True,True,,True,,,,,,,,,,,,
66,Huskies,2092.9163070000004,2135.012061000001,3,0,26,9.0,-17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,
67,Opponent14,2135.012061000001,2173.4982059999998,2,0,49,31.0,-18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Opponent14,2173.4982059999998,2205.091684,2,0,48,31.0,-17.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Opponent14,2205.091684,2210.464372000001,1,0,31,28.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Huskies,2210.464372000001,2230.1978050000002,5,0,38,59.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,
71,Opponent14,2230.1978050000002,2245.690735,1,0,36,31.0,-5.0,2,6,0,2,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Opponent14,2245.690735,2253.065262,2,0,63,57.0,-6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Opponent14,2253.065262,2259.989816,4,0,100,87.0,-13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Huskies,2259.989816,2278.230895,4,0,34,31.0,-3.0,0,1,0,4,0,0,1,2,0,0,0,0,0,,,,True,,,,,,,,True,,,,,,True,,,True,,,,,,,,,
75,Opponent14,2278.230895,2297.9275620000003,2,0,42,31.0,-11.0,1,2,1,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Huskies,2297.9275620000003,2403.860426,5,0,41,31.0,-10.0,5,10,3,8,0,0,1,4,3,0,0,0,0,,True,True,True,,,,True,,,,True,True,,True,True,,True,,,True,,,,,,,,,
77,Huskies,2403.860426,2478.664977000001,7,1,63,31.0,-32.0,1,4,1,2,0,0,1,0,3,0,0,0,0,,,True,,,,,,,,,,True,,,True,,,,,True,,,,,,,,,
78,Opponent14,2478.664977000001,2524.187232,2,0,68,31.0,-37.0,1,3,2,3,0,0,1,2,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Huskies,2524.187232,2529.603168,0,0,12,23.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
80,Opponent14,2529.603168,2550.925035,5,0,58,31.0,-27.0,0,1,0,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Opponent14,2550.925035,2654.186875000001,5,1,73,31.0,-42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Opponent14,2654.186875000001,2673.432424,2,0,43,31.0,-12.0,2,1,2,2,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Huskies,2673.432424,2780.203664,5,0,22,31.0,9.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,True,,,,,,,,,,,,,True,,True,,,,,,,
84,Huskies,2780.203664,2788.537643,4,0,92,31.0,-61.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,True,,,True,,,True,,,,,,,,,,,
85,Huskies,2788.537643,3900.0,6,0,72,31.0,-41.0,23,37,13,44,3,6,20,10,20,5,4,2,0,,,True,,,,True,True,,,,True,True,,True,True,,,True,,True,True,True,,,,,,,
