,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
73,Huskies,2520.0858399999997,2536.134673,0,0,34,40.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
74,Opponent14,2536.134673,2547.584974,2,0,10,35.0,25.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Opponent14,2547.584974,2569.2542710000002,0,0,40,69.0,29.0,1.0,5,1,1.0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Opponent14,2569.2542710000002,2579.9176239999997,0,0,28,5.0,-23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Opponent14,2579.9176239999997,2589.4096280000003,0,0,28,61.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Huskies,2589.4096280000003,2639.089911,3,0,23,60.0,37.0,10.0,24,16,11.0,12,5.0,17,6.0,4.0,10,5.0,8,2.0,17,6.0,True,,True,,,True,,,,True,,,True,,,,,,,True,,,,,,,,,,
79,Opponent14,2639.089911,2651.331028,2,0,23,4.0,-19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Huskies,2651.331028,2709.7251899999997,3,1,35,78.0,43.0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,,,,,,True,True,,,True,,,,,,,,,,,,,True,,,,True
81,Huskies,2709.7251899999997,2729.515786,5,0,29,45.0,16.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,True
82,Opponent14,2729.515786,2750.713883,0,0,72,84.0,12.0,0.0,4,0,1.0,0,0.0,0,0.0,1.0,0,0.0,0,0.0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Opponent14,2750.713883,2807.8364109999998,2,0,88,77.0,-11.0,1.0,3,1,1.0,1,0.0,1,0.0,1.0,1,0.0,0,0.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Huskies,2807.8364109999998,2818.099459,2,0,29,45.0,16.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,True,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,
85,Opponent14,2818.099459,2903.9686030000003,7,0,37,90.0,53.0,1.0,4,1,2.0,0,0.0,2,0.0,0.0,0,0.0,0,0.0,6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Huskies,2903.9686030000003,2922.201196,1,0,66,57.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
87,Opponent14,2922.201196,3900.0,0,0,42,41.0,-1.0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
