,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
19,Opponent4,416.83521100000013,452.16671200000013,2,1,34,30.0,-4.0,1,5,1,4,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Opponent4,452.16671200000013,474.10467699999987,2,0,84,30.0,-54.0,4,6,2,2,1,0,1,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Opponent4,474.10467699999987,510.207633,0,1,69,30.0,-39.0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Huskies,510.207633,543.6527190000002,0,0,33,30.0,-3.0,0,7,0,2,0,0,0,0,3,0,0,0,0,True,,True,,,True,,,,True,,True,True,,,True,,,,,,,,,,,,,,
23,Opponent4,543.6527190000002,559.5088609999998,2,0,6,30.0,24.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Opponent4,559.5088609999998,569.8428520000002,0,0,34,54.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Huskies,569.8428520000002,577.8426669999999,4,0,36,30.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
26,Opponent4,577.8426669999999,641.2308779999997,9,0,50,30.0,-20.0,2,5,4,6,0,0,3,2,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Huskies,641.2308779999997,651.4555310000002,0,0,68,30.0,-38.0,0,2,0,0,0,0,0,0,0,0,0,0,0,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,
28,Opponent4,651.4555310000002,657.0577229999999,2,0,25,30.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Opponent4,657.0577229999999,751.7230180000001,6,0,46,37.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Opponent4,751.7230180000001,774.6819909999998,0,0,46,30.0,-16.0,2,5,0,2,0,0,1,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Opponent4,774.6819909999998,781.1930769999999,2,0,59,64.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Opponent4,781.1930769999999,805.4072919999999,0,1,73,30.0,-43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Opponent4,805.4072919999999,816.0212999999999,2,0,58,30.0,-28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Huskies,816.0212999999999,837.4992659999997,4,0,25,30.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,
35,Opponent4,837.4992659999997,873.9892629999998,2,0,5,30.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Opponent4,873.9892629999998,885.3874019999997,2,0,40,30.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Huskies,885.3874019999997,899.255784,0,0,12,30.0,18.0,1,5,2,3,0,0,2,0,2,1,0,0,0,,True,True,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,
38,Opponent4,899.255784,930.0320929999997,3,0,43,30.0,-13.0,0,2,1,1,0,0,1,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Huskies,930.0320929999997,961.1954380000003,4,0,14,27.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,
40,Opponent4,961.1954380000003,993.9308970000003,2,0,54,30.0,-24.0,1,5,1,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Opponent4,993.9308970000003,1038.482656,2,0,75,30.0,-45.0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Opponent4,1038.482656,1067.674938,4,0,58,30.0,-28.0,1,3,1,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Huskies,1067.674938,1140.5243380000004,4,0,44,30.0,-14.0,15,23,6,17,0,3,5,3,9,2,1,1,0,True,True,True,True,,True,,True,,True,,True,True,,,,,,,,,,,,,,,,,
44,Opponent4,1140.5243380000004,1192.19767,2,0,9,30.0,21.0,1,3,1,2,0,1,2,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Opponent4,1192.19767,1207.3864119999996,0,0,70,30.0,-40.0,0,3,0,2,0,1,2,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Huskies,1207.3864119999996,1237.330726,4,0,30,30.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,
47,Opponent4,1237.330726,1286.246814,2,1,27,30.0,3.0,1,5,2,3,0,0,1,0,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Huskies,1286.246814,1318.931168,2,0,56,30.0,-26.0,3,9,2,5,1,0,2,0,0,0,0,0,0,True,,True,True,,True,,True,,True,,True,,,,,,,,,,,,,,,,,,
49,Opponent4,1318.931168,1375.5640750000002,17,0,14,30.0,16.0,1,4,1,2,0,0,1,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Opponent4,1375.5640750000002,1415.448625,2,0,75,30.0,-45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Opponent4,1415.448625,1426.41662,1,0,31,30.0,-1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Huskies,1426.41662,1434.5796449999998,0,0,21,7.0,-14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,
53,Opponent4,1434.5796449999998,1466.9463809999993,1,1,47,99.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Huskies,1466.9463809999993,1473.5802219999994,0,0,14,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
55,Opponent4,1473.5802219999994,1533.7694659999993,0,0,30,30.0,0.0,1,5,1,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Opponent4,1533.7694659999993,1539.5043990000006,4,0,74,72.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Opponent4,1539.5043990000006,1548.7933979999998,0,0,73,77.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Huskies,1548.7933979999998,1558.2446680000005,0,0,14,30.0,16.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,
59,Opponent4,1558.2446680000005,1581.310611,2,0,27,30.0,3.0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Huskies,1581.310611,1635.6058300000007,4,0,65,30.0,-35.0,0,3,0,0,0,0,0,0,0,0,0,0,0,True,,,True,,,,,,True,,True,,,,True,,,,,,,,,,,,,,
61,Huskies,1635.6058300000007,1746.3068560000004,5,0,76,90.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,
62,Huskies,1746.3068560000004,1790.7099360000002,0,0,60,30.0,-30.0,1,4,1,4,0,0,1,2,0,0,0,0,0,True,,True,True,,True,,True,,,,True,,,,True,,,,,,,,,,,,,,
63,Opponent4,1790.7099360000002,1798.165648,2,0,21,30.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Huskies,1798.165648,1959.0578400000006,2,0,20,30.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
65,Huskies,1959.0578400000006,1960.184567,0,0,67,69.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,
66,Opponent4,1960.184567,1973.722525,2,0,21,16.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Huskies,1973.722525,1983.747425,0,0,55,30.0,-25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,
68,Opponent4,1983.747425,1986.360127,0,0,13,16.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Huskies,1986.360127,2035.04471,2,0,65,30.0,-35.0,0,0,0,0,0,1,1,1,1,1,1,1,0,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,,,,
70,Opponent4,2035.04471,2092.7299940000007,6,0,7,14.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Huskies,2092.7299940000007,2117.6617050000004,2,0,35,30.0,-5.0,0,2,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,
72,Huskies,2117.6617050000004,2126.3821789999997,0,0,69,30.0,-39.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,
73,Opponent4,2126.3821789999997,2155.467462,2,0,23,30.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Huskies,2155.467462,2166.976174000001,4,0,26,30.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
75,Huskies,2166.976174000001,2188.369294,0,0,33,30.0,-3.0,0,5,0,2,0,0,0,0,3,0,0,0,0,,,,,,True,,True,,True,,,True,,,True,,,,,,,,,,,,,,
76,Opponent4,2188.369294,2204.222731,3,0,12,30.0,18.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Huskies,2204.222731,2223.3621080000007,0,0,28,30.0,2.0,1,3,1,2,0,0,1,0,0,0,0,0,0,True,,,,,True,,True,,True,,,,,,,,,True,,,,,,,,,,,
78,Opponent4,2223.3621080000007,2245.865684000001,3,0,31,30.0,-1.0,2,5,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Huskies,2245.865684000001,2423.369638,13,3,39,30.0,-9.0,8,16,2,8,0,0,2,0,6,0,0,0,0,True,,,True,,True,,True,,True,,True,True,,,True,,,True,,,,,,,,,,,
80,Opponent4,2423.369638,2435.216708,2,0,24,6.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Huskies,2435.216708,2458.889207,2,0,35,30.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
82,Opponent4,2458.889207,2476.816741,2,0,13,30.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Opponent4,2476.816741,2485.925891,2,0,71,30.0,-41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Huskies,2485.925891,2514.525463,2,0,34,30.0,-4.0,1,8,1,4,0,0,2,0,0,0,0,0,0,,True,,,,True,,True,,True,,True,True,,,True,,,True,,,,,,,,,,,
85,Opponent4,2514.525463,2525.358107,2,0,10,18.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Huskies,2525.358107,2533.496664,1,0,50,30.0,-20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,
87,Opponent4,2533.496664,2572.7988160000004,2,0,34,30.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Opponent4,2572.7988160000004,2612.343742,2,1,69,30.0,-39.0,0,0,0,4,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Opponent4,2612.343742,2657.191454,8,0,25,98.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Huskies,2657.191454,2675.351232,2,0,62,30.0,-32.0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,True,,,,True,,,True,,,True,,,,,,,,,,,,,,
91,Huskies,2675.351232,2689.027182,2,0,66,93.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
92,Huskies,2689.027182,2721.257705,0,0,26,30.0,4.0,2,1,2,4,0,0,1,2,0,0,0,0,0,True,,,,,True,,True,,True,,True,,,,,,,True,,,,,,,,,,,
93,Huskies,2721.257705,2760.045838,1,1,77,30.0,-47.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,
94,Huskies,2760.045838,2789.964746,11,0,30,30.0,0.0,1,2,1,2,0,0,1,0,0,0,0,0,0,,,,,,,,True,,,,True,True,,,,,,True,,,,,,,,,,,
95,Huskies,2789.964746,2821.822949000001,1,0,32,30.0,-2.0,2,4,3,3,0,0,2,0,2,1,0,0,0,,,,,,True,,True,,True,,,True,,,,,,True,,,,,,,,,,,
96,Huskies,2821.822949000001,2908.060656,14,1,69,30.0,-39.0,3,14,2,7,2,0,3,0,2,1,0,0,0,,,,True,,True,,True,,True,,True,True,,,True,,,,,,,,,,,,,,
97,Opponent4,2908.060656,3900.0,0,0,89,30.0,-59.0,1,5,1,4,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
