,team,s_time,e_time,duel,shot,ox,dx,dis,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,Huskies_D1,Huskies_F1,Huskies_M1,Huskies_F2,Huskies_M2,Huskies_M3,Huskies_G1,Huskies_D2,Huskies_D3,Huskies_D4,Huskies_F3,Huskies_D5,Huskies_M4,Huskies_M5,Huskies_D6,Huskies_M6,Huskies_M7,Huskies_M8,Huskies_M9,Huskies_F4,Huskies_D7,Huskies_M10,Huskies_M11,Huskies_M12,Huskies_M13,Huskies_F5,Huskies_F6,Huskies_D8,Huskies_D9,Huskies_D10
19,Opponent17,545.7809200000002,551.0320029999998,2,0,28,33.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Huskies,551.0320029999998,590.1289900000003,2,1,68,34.0,-34.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,,True,,,True,,,,,,,,,,,,,,True,,,
21,Opponent17,590.1289900000003,651.830187,9,0,61,34.0,-27.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Opponent17,651.830187,656.0397849999998,2,0,25,30.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Opponent17,656.0397849999998,670.1797419999998,8,0,25,49.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Opponent17,670.1797419999998,672.9399920000002,0,0,59,80.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Huskies,672.9399920000002,680.905597,2,0,22,34.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,
26,Huskies,680.905597,689.1528600000001,2,0,70,69.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
27,Opponent17,689.1528600000001,702.158414,0,0,42,34.0,-8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Opponent17,702.158414,708.9003269999997,0,0,72,74.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Huskies,708.9003269999997,738.9376200000003,2,0,30,21.0,-9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Huskies,738.9376200000003,746.9645500000001,2,0,64,70.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,
31,Opponent17,746.9645500000001,759.2580830000003,1,0,41,34.0,-7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Opponent17,759.2580830000003,805.9771529999997,2,0,28,34.0,6.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Opponent17,805.9771529999997,853.6246050000001,8,0,70,34.0,-36.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Huskies,853.6246050000001,877.9113980000003,1,0,62,34.0,-28.0,1,6,1,4,0,0,1,2,0,0,0,0,0,,,True,True,,,,,,True,,,True,,,,,,,,,,,,,True,True,True,,
35,Opponent17,877.9113980000003,892.0122120000002,2,0,14,34.0,20.0,1,2,1,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Huskies,892.0122120000002,899.6924429999998,2,0,20,29.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,
37,Huskies,899.6924429999998,969.4267369999997,8,0,26,34.0,8.0,2,4,2,2,0,0,1,0,0,0,0,0,0,True,True,True,True,,,,,True,,,,True,,,,,,,,,,,,,,True,,,
38,Huskies,969.4267369999997,1129.8699310000004,8,1,28,34.0,6.0,6,14,3,9,0,0,3,2,5,1,0,0,0,True,True,True,True,,,,,True,True,,,True,,,,,,,,,,,,,,True,True,,
39,Opponent17,1129.8699310000004,1170.721086,10,0,26,34.0,8.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Opponent17,1170.721086,1180.2070250000004,6,0,26,36.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Opponent17,1180.2070250000004,1184.2780810000002,0,0,35,28.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Huskies,1184.2780810000002,1190.579479,0,0,36,46.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,
43,Opponent17,1190.579479,1199.577437,4,0,22,34.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Opponent17,1199.577437,1211.127406,2,0,26,43.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Opponent17,1211.127406,1216.2395029999998,0,0,31,34.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Opponent17,1216.2395029999998,1259.405718,6,0,45,27.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Opponent17,1259.405718,1270.8814040000002,4,0,18,34.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Huskies,1270.8814040000002,1274.476838,2,0,68,81.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
49,Opponent17,1274.476838,1301.7927820000004,4,0,27,37.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Huskies,1301.7927820000004,1322.305913,0,0,19,30.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
51,Opponent17,1322.305913,1327.3651819999995,0,0,75,34.0,-41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Opponent17,1327.3651819999995,1345.823493,3,0,66,34.0,-32.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Opponent17,1345.823493,1376.647384,0,0,40,34.0,-6.0,6,15,2,8,1,0,3,0,8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Opponent17,1376.647384,1461.847624,5,1,69,34.0,-35.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Opponent17,1461.847624,1598.0668539999995,3,0,31,13.0,-18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Opponent17,1598.0668539999995,1606.3263610000006,4,0,25,63.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Opponent17,1606.3263610000006,1611.8575210000001,1,1,86,86.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Huskies,1611.8575210000001,1685.777196,10,0,12,34.0,22.0,1,2,1,2,0,0,1,0,0,0,0,0,0,,,,True,,,True,,,True,,,,,,,,,,,,,,,,True,,,,
59,Huskies,1685.777196,1713.7036360000004,2,0,28,34.0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,
60,Huskies,1713.7036360000004,1729.6556330000005,0,0,35,34.0,-1.0,0,4,0,0,0,0,0,0,0,0,0,0,0,True,,True,True,,,True,,,True,,,True,,,,,,,,,,,,,,,,,
61,Opponent17,1729.6556330000005,1784.9663689999998,0,0,47,34.0,-13.0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Opponent17,1784.9663689999998,1788.7608039999993,2,0,22,39.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Opponent17,1788.7608039999993,1905.0842970000006,4,0,45,34.0,-11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Opponent17,1905.0842970000006,1909.969515,2,0,30,45.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Huskies,1909.969515,1924.729999,2,0,53,34.0,-19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,
66,Huskies,1924.729999,1945.043985,2,0,59,34.0,-25.0,1,5,1,4,0,0,1,0,3,0,0,0,0,True,,True,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,
67,Huskies,1945.043985,1958.2751550000007,2,0,34,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,
68,Huskies,1958.2751550000007,2024.4882,2,0,44,34.0,-10.0,3,11,0,3,1,0,0,0,3,0,0,0,0,True,True,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,True,,
69,Huskies,2024.4882,2032.7852700000005,3,0,18,31.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
70,Opponent17,2032.7852700000005,2101.6884330000007,4,0,34,34.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Huskies,2101.6884330000007,2104.9703090000007,0,0,62,64.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,
72,Opponent17,2104.9703090000007,2132.115405,0,0,40,34.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Opponent17,2132.115405,2142.949293,0,0,93,34.0,-59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Opponent17,2142.949293,2151.173739,1,0,68,34.0,-34.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Opponent17,2151.173739,2205.74267,7,0,64,34.0,-30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Huskies,2205.74267,2262.956584,8,0,88,34.0,-54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
77,Opponent17,2262.956584,2338.068395,4,0,68,61.0,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Opponent17,2338.068395,2396.745586,0,0,69,57.0,-12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Opponent17,2396.745586,2405.2466910000007,3,0,26,38.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Huskies,2405.2466910000007,2424.686234,0,0,39,44.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,
81,Huskies,2424.686234,2456.744834,2,0,38,63.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,
82,Opponent17,2456.744834,2510.426399,4,0,89,92.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Opponent17,2510.426399,2584.555885,2,0,9,25.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Opponent17,2584.555885,2595.3072190000007,0,0,9,30.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Opponent17,2595.3072190000007,2613.837007,4,0,18,32.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Opponent17,2613.837007,2680.4124760000004,6,0,11,34.0,23.0,0,3,0,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Opponent17,2680.4124760000004,2693.6579850000003,2,0,63,68.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Huskies,2693.6579850000003,2760.0535550000004,6,0,9,19.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Opponent17,2760.0535550000004,2803.305371000001,5,0,56,34.0,-22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Opponent17,2803.305371000001,2811.732555,2,0,34,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Opponent17,2811.732555,2829.664939,0,0,30,34.0,4.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Opponent17,2829.664939,2901.2325950000004,8,0,71,73.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Opponent17,2901.2325950000004,2906.997984,2,0,31,34.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Opponent17,2906.997984,2916.214239,4,0,31,34.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Opponent17,2916.214239,3031.831254,15,0,40,34.0,-6.0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Opponent17,3031.831254,3900.0,0,0,24,34.0,10.0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
