,motif_1,motif_2,motif_3,motif_4,motif_5,motif_6,motif_7,motif_8,motif_9,motif_10,motif_11,motif_12,motif_13,motif_14,motif_15
12,-0.01987986270022883,0.03205449084668191,-0.01853904462242563,-0.03550486270022883,-0.0003933066361556069,-0.009153318077803204,-0.03092820366132723,-0.0026816361556064074,-0.015464101830663615,-0.0003933066361556069,-0.009153318077803204,-0.009153318077803204,0.0,0.14175128718535468,-0.022561498855835235
13,-0.015652037124429766,0.03874993445545594,-0.015835561847831782,-0.015468512401027729,-0.011168790309894608,-0.0014944156048450532,-0.01992554139793403,-0.021760788631954277,-0.01470819568979078,-0.017670809081852028,-0.005767919878349325,-0.005767919878349325,-0.002044989775051125,0.11079649729956478,-0.0022809501337108656
14,-0.002753833869085398,0.031100919309596464,-0.008220552404741926,0.003664953625028139,-0.012284760754284307,0.003961835343256691,-0.0057636002538850595,-0.0019041379169140657,0.02086361868102618,-0.007370856452570587,0.0005016277307999428,0.0034602076124567475,0.0,-0.003245224299256777,-0.02201019635142605
15,-0.01601744623251617,0.03372687622198825,0.0033087682358249326,0.0013535870055647464,-0.0019551812302601897,-0.0004887953075650474,0.016092645510603097,-0.0152278538126034,-0.021770191006166343,-0.0014663859226951431,-0.0004887953075650474,-0.0045871559633027525,-0.0045871559633027525,-0.014325462475560269,0.02643254624755602
16,-0.06982660038740694,0.05498378025158113,-0.05281336787322925,-0.05269667903568345,-0.020793950850661626,-0.003780718336483932,-0.04802912553385143,-0.03213610586011342,-0.041471212863777446,-0.017013232514177693,-0.003780718336483932,-0.003780718336483932,0.0,0.32871245536651966,-0.03757380568974772
17,-0.007604110972494499,-0.029842175092576084,-0.010069506326857963,-0.012010138814629992,0.01374284639299788,0.019564743856313987,-0.021643992950355448,0.015683478880769916,-0.003128774827224297,0.0165052773322244,0.013218083526406466,0.015980514465632985,0.004406027842135488,-0.0016733004613952995,-0.013128972850947537
18,0.01541789860820654,0.0014134275618374326,0.0023797504867671404,0.0042691281459580205,0.009504579216845749,0.007067137809187279,0.0029278142352347283,-0.010903584048460372,0.03911444436431816,0.010052642965313333,0.0035335689045936395,0.0035335689045936395,0.0,-0.06754164563351844,-0.02076873152087691
19,-0.012987012987012991,-0.010822510822510817,-0.010822510822510817,-0.0021645021645021606,-0.01515151515151515,-0.006493506493506494,-0.010822510822510817,-0.008658008658008658,-0.01948051948051948,-0.010822510822510822,-0.006493506493506494,-0.004329004329004329,-0.0021645021645021645,0.11904761904761907,0.0021645021645021606
20,-0.011646170938206343,-0.02589740642837987,-0.003083936712255299,0.005765620809868602,0.00904110638623913,0.008849557522123894,0.01432785503581964,0.0046163276251771825,-0.007891813201547714,0.00904110638623913,0.008849557522123894,0.008849557522123894,0.0,-0.03129908439642953,0.010477722867103398
21,0.0313583400672523,0.02497197820816932,0.03129317310950655,0.009331908349190628,0.003088913797148294,-0.0014467064619555305,0.012225321273101684,0.019263352709642103,0.012029820399864454,0.0015770403774470181,-0.0014467064619555305,-0.0014467064619555305,0.0,-0.11935979980710582,-0.021439929098349964
22,-0.013153340256143994,0.0552743163724472,-0.02027085496711665,-0.02494375216337833,-0.016030633437175496,-0.004543094496365524,-0.0250735548632745,-0.016073901003807546,-0.025203357563170648,-0.02074679820006923,-0.004543094496365524,-0.009215991692627205,-0.0023148148148148147,0.13300449982692972,-0.0061656282450675
23,-0.01587066622963299,0.008162661112109698,-0.012497753153515125,-0.019243579305750866,-0.006745826152235745,-0.0009516055700646044,-0.015394863444600698,-0.017424955327405182,-0.004758027850323018,-0.013058143100330946,-0.009685230024213076,-0.009685230024213076,0.0,0.12087505418865052,-0.0037218351184748893
24,0.040622059881565115,-0.02709982105632114,0.042854243916837315,0.01723024701606804,0.006770343313594185,0.0031545741324921135,0.03161953253269874,0.022543213976054754,0.014001881675798328,0.00946372239747634,0.0031545741324921135,0.0031545741324921135,0.0,-0.20001106868116664,0.032541922629918646
25,-0.013130436107176041,0.05217139636551965,-0.030617374217429057,-0.028789471279075086,0.002437203917805296,-0.0023915063443464488,-0.022178555652028212,-0.009002421971393318,9.139514691770129e-05,0.002437203917805296,-0.00661091562704687,-0.00661091562704687,0.0,0.08554585751496596,-0.023351460037472002
26,-0.009170848692099304,0.04542123728738287,-0.017697739485721897,-0.014266998267975312,-0.01727583603499578,-0.012901363414309188,-0.01488875072167696,-0.007183461384731537,-0.0008438069014522348,-0.015088599724652485,-0.011757783008393658,-0.010092374650264245,-0.0028089887640449437,0.09886974286094954,-0.010314429098014832
27,0.020617659852109615,0.01339712918660288,0.02701174423662462,-0.004567203131796427,-0.008655937364071335,0.008264462809917356,0.0029578077424967375,0.0007394519356241844,-0.013179643323183991,-0.006394084384515006,-0.005263157894736842,0.0,0.0,-0.06154849934754236,0.026620269682470638
28,-0.029110512129380053,0.03025606469002698,-0.02068733153638813,-0.023113207547169806,-0.02028301886792453,0.0011455525606469002,-0.013544474393530993,-0.007277628032345013,-0.021698113207547172,-0.013140161725067386,0.0011455525606469002,0.0011455525606469002,0.0,0.12783018867924528,-0.012668463611859845
29,0.00021958717610891243,0.02131825501390719,0.0028180354267310775,-0.01626774996340214,-0.009826526130873956,-0.003952569169960474,-0.018298931342409605,0.0013541209193383107,-0.003165715122236866,0.002031181379007466,-0.003952569169960474,-0.003952569169960474,0.0,0.041959449568145235,-0.010283999414434197
30,0.019338118022328557,-0.01586921850079745,0.017025518341307812,0.0035486443381180233,-0.013476874003189792,-0.006738437001594896,0.0064992025518341295,0.01598883572567783,-0.010326953748006375,-0.01726475279106858,-0.006738437001594896,-0.010526315789473684,-0.005263157894736842,0.01331738437001595,0.010486443381180224
31,-0.00042455118874332176,0.019665817564289173,0.009203663270257158,-0.0091581756428918,0.006838306647258614,0.0025776322173702085,0.005731441048034934,0.012099708879184861,-0.01589034449296458,-0.003578360019408054,0.0025776322173702085,-0.0008945900048520136,0.003472222222222222,-0.03090126152353223,-0.001319141193595344
32,-0.020253900571760824,0.058020572314593066,-0.028823390970885876,-0.018440325059183485,-0.04431492531114588,-0.03459637561779242,-0.008555646311242782,-0.04612850082372323,-0.042501349798568525,-0.04612850082372323,-0.03459637561779242,-0.032948929159802305,-0.013179571663920923,0.3056774604405189,0.006769758974429968
33,-0.01562759767248545,0.0557079523413688,-0.02844278193405375,-0.016195622055971186,-0.021307841507342752,-0.006913272374619008,-0.022887226378498195,-0.013826544749238017,-0.035134386256580774,-0.00883901357716819,-0.011900803546688831,-0.006913272374619008,0.0,0.14292047658631202,-0.01064006650041563
34,0.008484848484848484,-0.0206060606060606,0.004848484848484845,-0.01151515151515152,0.016969696969696968,0.00909090909090909,0.01151515151515152,0.007272727272727271,-0.004848484848484845,0.010909090909090908,0.012121212121212121,0.00909090909090909,0.0,-0.04424242424242425,-0.009090909090909094
35,0.041728763040238454,-0.02623464720694796,0.030153142504753587,0.03955753121948712,0.007477259879747159,0.0,0.030153142504753587,0.020980009250218406,0.007001901433783854,0.004342463641502646,0.0,0.0,0.0,-0.17881186083560308,0.023652294568066196
36,-0.008358080275888496,0.0023948654085640397,0.0024188140626496754,-0.011854583772392,-0.007208544879777758,-7.184596225692135e-05,-0.004574192930357317,0.010130280678225884,-0.004358655043586554,-0.0036401954210173396,-0.003568349458760418,-7.184596225692135e-05,0.0,0.03383944822300988,-0.005077114666155763
37,-0.011191961191961183,0.017186417186417197,-0.021413721413721415,0.026715176715176717,-0.007137907137907136,-0.0045045045045045045,-0.0002079002079002079,-0.001975051975051975,0.00945945945945946,-0.007137907137907136,-0.0045045045045045045,-0.0045045045045045045,0.0,0.01787941787941788,-0.008662508662508658
38,0.014035502958579874,0.016402366863905338,0.003952662721893485,-0.007881656804733739,-0.008544378698224851,0.014082840236686392,-0.012923076923076926,0.0022485207100591716,-0.0003786982248520712,-0.02054437869822485,0.006082840236686391,0.002082840236686391,0.005041420118343196,0.0018934911242604047,-0.015550295857988172
